Time-date,time,T_cmb0,deltaT0,r_i,X_Mg_0,X_Si_0,X_O_0,fraction_MgFe_b,X_MgFeO_b,X_SiO2_b,nu_present,layer_thickness,overturn
2018-02-18,17:17:13.843381,5750,2800,0,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:17:41.678928,6000,2800,0,1E-05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:18:25.214051,5000,2800,2010728.91194603,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:19:07.376229,5250,2800,1513874.63282673,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:19:43.464190,5500,2800,673697.101243735,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:20:15.743385,5750,2800,0,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:20:45.211798,6000,2800,0,1E-05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:21:11.958970,5000,2800,1903613.54660027,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:21:47.639363,5250,2800,1704754.33976809,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:22:11.076845,5500,2800,1074405.61861116,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:22:27.418359,5750,2800,0,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:22:42.450149,6000,2800,0,0.01,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:23:15.103115,5000,2800,1756755.20552792,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:23:42.333761,5250,2800,819777.743708851,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:23:59.739141,5500,2800,0,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:24:15.159938,5750,2800,0,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:24:31.135730,6000,2800,0,0.01,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:25:04.155018,5000,2800,1742341.99443089,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:25:30.692581,5250,2800,847472.053250054,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:25:47.855728,5500,2800,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:26:02.402246,5750,2800,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:26:19.376926,6000,2800,0,0.01,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:26:57.465492,5000,2800,1764616.3064684,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:27:25.131130,5250,2800,881811.883948844,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:27:43.335718,5500,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:27:59.516948,5750,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:28:14.429306,6000,2800,0,0.01,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:28:41.376271,5000,2800,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:29:10.651528,5250,2800,1243733.28807472,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:29:27.135245,5500,2800,0,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:30:00.718660,5750,2800,0,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:30:17.995272,6000,2800,0,0.025,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:30:59.573462,5000,2800,1785469.33235701,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:31:31.340011,5250,2800,938758.217005579,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:31:51.251296,5500,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:32:08.964863,5750,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:32:22.382902,6000,2800,0,0.025,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:33:04.261197,5000,2800,1749078.65128548,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:33:35.455291,5250,2800,763810.641965696,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:33:55.332137,5500,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:34:13.330621,5750,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:34:28.644442,6000,2800,0,0.025,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:35:10.560303,5000,2800,1738404.83832115,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:35:46.294020,5250,2800,623834.790564095,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:36:08.579870,5500,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:36:25.244381,5750,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:36:40.874641,6000,2800,0,0.025,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:37:15.214632,5000,2800,1947270.93559232,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:37:44.841054,5250,2800,1324710.09201687,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:38:06.109295,5500,2800,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:38:24.139945,5750,2800,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:38:44.317498,6000,2800,0,0.05,1E-05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:39:26.800685,5000,2800,1834988.20295432,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:40:02.413386,5250,2800,1096984.46889536,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:40:29.832034,5500,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:40:53.303893,5750,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:41:12.184906,6000,2800,0,0.05,0.01,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:41:55.104645,5000,2800,1790581.55388884,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:42:33.640539,5250,2800,942267.54344969,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:43:02.188599,5500,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:43:25.916555,5750,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:43:44.617096,6000,2800,0,0.05,0.025,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:44:25.704185,5000,2800,1747904.2145249,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:45:02.276833,5250,2800,740392.447308912,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:45:28.198098,5500,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:45:51.084809,5750,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,17:46:09.451099,6000,2800,0,0.05,0.05,0.16,0.8,0.05,0.01,2E+017,100,800
2018-02-18,18:08:49.020385,5000,2800,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:09:27.380635,5250,2800,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:10:11.661124,5500,2800,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:10:50.395848,5750,2800,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:11:32.344878,6000,2800,3480000,1E-05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:12:16.189111,5000,2800,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:13:10.327603,5250,2800,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:14:02.898482,5500,2800,0,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:14:52.405918,5750,2800,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:15:35.470630,6000,2800,3480000,1E-05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:16:29.773922,5000,2800,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:17:14.839801,5250,2800,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:18:07.025350,5500,2800,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:19:12.300448,5750,2800,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:20:12.227966,6000,2800,3480000,1E-05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:20:57.687626,5000,2800,3480000,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:21:47.494822,5250,2800,3466439.53990002,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:22:36.656077,5500,2800,3439182.98949668,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:23:26.727626,5750,2800,3436265.60112021,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:24:18.106333,6000,2800,3439386.45605941,1E-05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:25:07.831985,5000,2800,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:26:15.408259,5250,2800,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:27:13.654593,5500,2800,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:27:57.704751,5750,2800,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:28:42.486992,6000,2800,3480000,0.01,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:29:27.386118,5000,2800,0,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:30:15.283791,5250,2800,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:30:59.482074,5500,2800,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:31:40.462705,5750,2800,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:32:19.142257,6000,2800,3480000,0.01,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:33:03.152403,5000,2800,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:33:38.738296,5250,2800,3462273.47072967,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:34:20.620319,5500,2800,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:35:02.692779,5750,2800,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:35:43.095339,6000,2800,3480000,0.01,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:36:29.787353,5000,2800,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:37:06.344751,5250,2800,3272757.4710484,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:37:40.609409,5500,2800,3328018.28819115,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:38:24.145575,5750,2800,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:39:11.667587,6000,2800,3480000,0.01,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:40:00.800356,5000,2800,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:40:50.512516,5250,2800,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:41:41.097213,5500,2800,3328018.28819115,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:42:40.274432,5750,2800,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:43:29.823658,6000,2800,3480000,0.025,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:44:22.365186,5000,2800,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:45:07.893061,5250,2800,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:45:45.917722,5500,2800,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:46:32.436487,5750,2800,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:47:19.338332,6000,2800,3480000,0.025,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:48:12.293357,5000,2800,3480000,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:48:53.055240,5250,2800,3439661.57196934,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:49:28.555909,5500,2800,3214519.51841911,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:50:04.723197,5750,2800,3345582.98879053,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:50:52.515834,6000,2800,3480000,0.025,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:51:38.134901,5000,2800,3472876.62835049,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:52:21.355518,5250,2800,3237401.26303668,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:52:56.258827,5500,2800,2925989.70417652,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:53:29.376275,5750,2800,3012088.53006053,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:54:01.863447,6000,2800,3303097.03353991,0.025,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:54:53.209261,5000,2800,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:55:50.062615,5250,2800,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:56:39.899077,5500,2800,3480000,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:57:15.945980,5750,2800,3318099.25486343,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:57:58.677023,6000,2800,3160005.10112516,0.05,1E-05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:58:56.741318,5000,2800,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,18:59:55.676490,5250,2800,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:00:46.634024,5500,2800,3480000,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:01:25.076949,5750,2800,3305468.54132062,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:02:00.558831,6000,2800,3106900.89522404,0.05,0.01,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:02:55.784090,5000,2800,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:03:49.035007,5250,2800,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:04:05.186359,5500,2800,3480000,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:04:45.156599,5750,2800,3060692.76656018,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:05:18.350771,6000,2800,2755713.6998892,0.05,0.025,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:06:04.475113,5000,2800,3473337.14338671,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:07:01.763964,5250,2800,3280000.41040771,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:07:46.162651,5500,2800,3055811.91841814,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:08:28.407489,5750,2800,2724785.83103805,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:09:02.806061,6000,2800,2268278.59005013,0.05,0.05,0.16,0.8,0.05,0.01,2000000000000000,1000,800
2018-02-18,19:09:44.876213,5000,2800,3322718.94490301,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:10:23.548226,5250,2800,3216021.7520711,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:11:02.367421,5500,2800,3107428.5655373,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:11:40.319649,5750,2800,2999940.77505008,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:12:18.156726,6000,2800,2894354.17174964,1E-05,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:12:58.745506,5000,2800,3049168.68965786,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:13:54.079060,5250,2800,2926591.34401955,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:14:43.468416,5500,2800,2817418.51959572,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:15:26.283434,5750,2800,2721780.30751762,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:16:09.704977,6000,2800,2633640.45914586,1E-05,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:17:07.329098,5000,2800,2846016.34253004,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:17:54.189449,5250,2800,2687815.13454886,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:18:47.690247,5500,2800,2571618.98318216,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:19:45.946559,5750,2800,2479816.78876917,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:20:41.531893,6000,2800,2396975.37085881,1E-05,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:21:29.054421,5000,2800,2695268.80281758,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:22:22.050239,5250,2800,2465942.71382778,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:23:18.658750,5500,2800,2313026.986255,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:24:14.737682,5750,2800,2202858.39981654,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:25:06.974259,6000,2800,2110830.95181226,1E-05,0.05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:25:44.771370,5000,2800,3062411.37381424,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:26:45.043135,5250,2800,3141078.43658187,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:27:38.176063,5500,2800,2995810.01683217,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:28:17.622114,5750,2800,2854621.13124579,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:28:56.366444,6000,2800,2728482.56066997,0.01,1E-05,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:29:29.748879,5000,2800,2904284.41254052,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:30:08.421965,5250,2800,2760994.3122924,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:30:44.800667,5500,2800,2725695.08933302,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:31:18.554210,5750,2800,2658575.98671707,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:31:52.079935,6000,2800,2582847.04690358,0.01,0.01,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:32:27.961186,5000,2800,2707308.68333594,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:33:03.384129,5250,2800,2414224.17522617,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:33:35.591254,5500,2800,2379368.97185593,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
2018-02-18,19:34:10.341427,5750,2800,2395437.69838644,0.01,0.025,0.16,0.8,0.05,0.01,2E+016,1000,800
